"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00024233","1991-03","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","4.2",",X","0.0","0","0.0",",0","15",",0","11",",0","1",",0","1",",0","1",",0","0",",0","2",",0","0",",0","0",",0","0",",0","15","","1","","19910305",",,0","19910305",",,0","19910305",",,0","","","19910302",",,0","19910330",",,0","-0.6",",0,05,","51",",,0,05,","46",",,0,05,","26.4",",,0,02,","18.3",",0,30,","2187.7","0","359.3",",0","118.5",",,,0","","","","","","","","","64",",,,0","6.74",",0","10.58",",,,0","2.91",",,,0","11150",",X","","","","","","","180",",X","","","","","","","","","19.0",",X","",""
"USW00024233","1991-04","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","4.0",",X","0.0","0","0.0",",0","15",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","14","","2","","19910410",",,0","19910410",",,0","19910424","+,,0","1","","19910404",",,0","19910430",",,0","1.1",",0,10,","0",",T,0,10,","0",",T,0,24,+","67.1",",,0,04,","22.8",",0,30,","2453.4","0","265.7",",0","166.1",",,,0","","","","","","","","","0",",T,,0","9.48",",0","13.93",",,,0","5.02",",,,0","10752",",X","","","","","","","225",",X","","","","","","","","","15.4",",X","",""
"USW00024233","1991-05","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.8",",X","0.0","0","0.0",",0","12",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","9","","","","19910509",",,0","19910531","+,,0","19910531","+,,0","","","19910524",",,0","19910502","+,,0","3.9",",0,09,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,24,","22.2",",0,02,+","2637.6","0","184.2",",0","35.3",",,,0","","","","","","","","","0",",,,0","12.39",",0","16.58",",,,0","8.20",",,,0","11356",",X","","","","","","","180",",X","","","","","","","","","14.4",",X","",""
"USW00024233","1991-06","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","4.0",",X","0.0","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","4","","","","19910604",",,0","19910630","+,,0","19910630","+,,0","","","19910620",",,0","19910628",",,0","5.6",",0,04,","0",",,0,30,+","0",",,0,30,+","14.0",",,0,20,","25.0",",0,28,","2740.5","0","102.9",",0","32.7",",,,0","","","","","","","","","0",",,,0","14.91",",0","19.49",",,,0","10.32",",,,0","14099",",X","","","","","","","270",",X","","","","","","","","","13.4",",X","",""
"USW00024233","1991-07","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.8",",X","44.9","0","44.9",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","2","","","","19910706",",,0","19910731","+,,0","19910731","+,,0","1","","19910724",",,0","19910723",",,0","9.4",",0,06,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,24,","37.2",",0,23,","14.7","0","14.7",",0","7.1",",,,0","","","","","","","","","0",",,,0","19.31",",0","25.39",",,,0","13.22",",,,0","20378",",X","","","","","","","360",",X","","","","","","","","","11.3",",X","",""
"USW00024233","1991-08","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.5",",X","95.4","0","50.5",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","12","","","","19910826","+,,0","19910831","+,,0","19910831","+,,0","1","","19910827",",,0","19910818",",,0","9.4",",0,26,+","0",",,0,31,+","0",",,0,31,+","16.8",",,0,27,","31.1",",0,18,","38.4","0","23.7",",0","55.1",",,,0","","","","","","","","","0",",,,0","19.20",",0","25.07",",,,0","13.33",",,,0","17327",",X","","","","","","","180",",X","180",",X","","","","","","","17.0",",X","10.7",",X"
"USW00024233","1991-09","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.5",",X","112.9","0","17.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","14","","3","","19910921",",,0","19910930","+,,0","19910930","+,,0","","","19910928","+,,0","19910925","+,,0","7.2",",0,21,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,28,+","29.4",",0,25,+","92.0","0","53.6",",0","0.0",",T,,0","","","","","","","","","0",",,,0","17.13",",0","22.98",",,,0","11.28",",,,0","15351",",X","","","","","","","360",",X","360",",X","","","","","","","11.3",",X","8.5",",X"
"USW00024233","1991-10","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.5",",X","112.9","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","8",",0","0",",0","12","","3","","19911030",",,0","19911031","+,,0","19911031","+,,0","","","19911024",",,0","19911011",",,0","-1.1",",0,30,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,24,","28.3",",0,11,","301.0","0","209.0",",0","33.4",",,,0","","","","","","","","","0",",,,0","11.59",",0","16.52",",,,0","6.66",",,,0","12063",",X","","","","","","","180",",X","180",",X","","","","","","","16.4",",X","14.3",",X"
"USW00024233","1991-11","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","4.0",",X","112.9","0","0.0",",0","20",",0","14",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","24","","3","","19911130","+,,0","19911130","+,,0","19911130","+,,0","1","","19911119",",,0","19911107",",,0","0.0",",0,30,+","0",",,0,30,+","0",",,0,30,+","20.8",",,0,19,","16.1",",0,07,","595.8","0","294.8",",0","135.4",",,,0","","","","","","","","","0",",,,0","8.51",",0","11.17",",,,0","5.84",",,,0","3656",",X","","","","","","","180",",X","180",",X","","","","","","","23.1",",X","20.6",",X"
"USW00024233","1991-12","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.9",",X","112.9","0","0.0",",0","18",",0","10",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","0",",0","0",",0","21","","4","","19911215",",,0","19911231","+,,0","19911231","+,,0","","","19911205",",,0","19911227",",,0","-3.3",",0,15,","0",",,0,31,+","0",",,0,31,+","31.0",",,0,05,","13.9",",0,27,","962.6","0","366.8",",0","84.0",",,,0","","","","","","","","","0",",,,0","6.50",",0","9.09",",,,0","3.91",",,,0","3055",",X","","","","","","","225",",X","180",",X","","","","","","","19.0",",X","14.8",",X"
"USW00024233","1992-01","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","4.2",",X","0.0","0","0.0",",0","21",",0","14",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","18","","2","","19920107",",,0","19920131","+,,0","19920131","+,,0","1","","19920127",",,0","19920129",",,0","-3.9",",0,07,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,27,","15.6",",0,29,","1325.8","0","363.2",",0","198.8",",,,0","","","","","","","","","0",",,,0","6.62",",0","9.71",",,,0","3.52",",,,0","4472",",X","","","","","","","180",",X","180",",X","","","","","","","18.0",",X","14.3",",X"
"USW00024233","1992-02","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.4",",X","0.0","0","0.0",",0","16",",0","11",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","22","","6","","19920216",",,0","19920229","+,,0","19920229","+,,0","1","","19920221",",,0","19920226",",,0","0.0",",0,16,","0",",,0,29,+","0",",,0,29,+","17.3",",,0,21,","19.4",",0,26,","1611.8","0","286.0",",0","78.5",",,,0","","","","","","","","","0",",,,0","8.47",",0","12.48",",,,0","4.47",",,,0","7953",",X","","","","","","","180",",X","180",",X","","","","","","","15.4",",X","13.0",",X"
"USW00024233","1992-03","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.2",",X","0.0","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23","","11","","19920328",",,0","19920331","+,,0","19920331","+,,0","","","19920315",",,0","19920321",",,0","1.1",",0,28,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,15,","20.6",",0,21,","1864.7","0","252.9",",0","42.6",",,,0","","","","","","","","","0",",,,0","10.18",",0","15.06",",,,0","5.29",",,,0","13573",",X","","","","","","","360",",X","360",",X","","","","","","","9.8",",X","8.0",",X"
"USW00024233","1992-04","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","4.2",",X","0.0","0","0.0",",0","16",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","13","","1","","19920407",",,0","19920430","+,,0","19920430","+,,0","3","","19920416",",,0","19920425",",,0","1.7",",0,07,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,16,","25.0",",0,25,","2063.2","0","198.5",",0","104.7",",,,0","","","","","","","","","0",",,,0","11.72",",0","16.60",",,,0","6.83",",,,0","14297",",X","","","","","","","225",",X","225",",X","","","","","","","17.0",",X","14.3",",X"
"USW00024233","1992-05","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","4.0",",X","9.1","0","9.1",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","4","","","","19920512",",,0","19920531","+,,0","19920531","+,,0","","","19920529","+,,0","19920524",",,0","4.4",",0,12,","0",",,0,31,+","0",",,0,31,+","1.0",",,0,29,+","31.7",",0,24,","2161.8","0","98.6",",0","3.1",",,,0","","","","","","","","","0",",,,0","15.45",",0","21.78",",,,0","9.12",",,,0","20813",",X","","","","","","","225",",X","225",",X","","","","","","","15.4",",X","13.0",",X"
"USW00024233","1992-06","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.8",",X","46.4","0","37.3",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","3",",0","3","","","","19920605","+,,0","19920630","+,,0","19920630","+,,0","1","","19920629",",,0","19920624","+,,0","8.9",",0,05,+","0",",,0,30,+","0",",,0,30,+","16.3",",,0,29,","33.3",",0,24,+","2200.0","0","38.2",",0","29.0",",,,0","","","","","","","","","0",",,,0","18.30",",0","24.32",",,,0","12.28",",,,0","16981",",X","","","","","","","225",",X","225",",X","","","","","","","11.3",",X","9.8",",X"
"USW00024233","1992-07","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.6",",X","90.9","0","44.5",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","11","","","","19920715","+,,0","19920731","+,,0","19920731","+,,0","1","","19920704",",,0","19920730",",,0","11.7",",0,15,+","0",",,0,31,+","0",",,0,31,+","14.5",",,0,04,","32.2",",0,30,","15.8","0","15.8",",0","22.7",",,,0","","","","","","","","","0",",,,0","19.26",",0","24.63",",,,0","13.88",",,,0","17464",",X","","","","","","","225",",X","225",",X","","","","","","","10.8",",X","8.9",",X"
"USW00024233","1992-08","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.7",",X","135.5","0","44.6",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","4","","","","19920824",",,0","19920831","+,,0","19920831","+,,0","","","19920806",",,0","19920813",",,0","9.4",",0,24,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,06,","32.8",",0,13,","30.0","0","14.2",",0","16.8",",,,0","","","","","","","","","0",",,,0","19.31",",0","25.43",",,,0","13.20",",,,0","19343",",X","","","","","","","360",",X","360",",X","","","","","","","11.3",",X","9.4",",X"
"USW00024233","1992-09","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.9",",X","139.7","0","4.2",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","11","","","","19920928","+,,0","19920930","+,,0","19920930","+,,0","","","19920923",",,0","19920930",",,0","6.7",",0,28,+","0",",,0,30,+","0",",,0,30,+","16.5",",,0,23,","27.8",",0,30,","118.0","0","88.0",",0","29.2",",,,0","","","","","","","","","0",",,,0","15.54",",0","20.71",",,,0","10.37",",,,0","14419",",X","","","","","","","180",",X","180",",X","","","","","","","14.4",",X","10.7",",X"
"USW00024233","1992-10","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.6",",X","139.7","0","0.0",",0","14",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","20","","3","","19921015",",,0","19921031","+,,0","19921031","+,,0","","","19921031",",,0","19921023",",,0","2.8",",0,15,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,31,","22.8",",0,23,","301.2","0","183.2",",0","62.3",",,,0","","","","","","","","","0",",,,0","12.42",",0","16.04",",,,0","8.81",",,,0","7885",",X","","","","","","","180",",X","180",",X","","","","","","","16.4",",X","13.4",",X"
"USW00024233","1992-11","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.7",",X","139.7","0","0.0",",0","20",",0","16",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","22","","5","","19921129","+,,0","19921130","+,,0","19921108",",,0","1","","19921121",",,0","19921107",",,0","-0.6",",0,29,+","0",",,0,30,+","0",",T,0,08,","23.1",",,0,21,","13.9",",0,07,","627.0","0","325.8",",0","141.5",",,,0","","","","","","","","","0",",T,,0","7.47",",0","10.24",",,,0","4.70",",,,0","3844",",X","","","","","","","225",",X","225",",X","","","","","","","15.9",",X","12.5",",X"
"USW00024233","1992-12","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","4.6",",X","139.7","0","0.0",",0","19",",0","8",",0","1",",0","3",",0","3",",0","0",",0","13",",0","1",",0","0",",0","0",",0","16","","1","","19921231",",,0","19921230",",,0","19921210",",,0","","","19921210",",,0","19921224",",,0","-2.8",",0,31,","51",",,0,30,","71",",,0,10,","32.3",",,0,10,","10.0",",0,24,","1078.8","0","451.8",",0","104.0",",,,0","","","","","","","","","170",",,,0","3.76",",0","6.23",",,,0","1.29",",,,0","4957",",X","","","","","","","180",",X","360",",X","","","","","","","15.9",",X","11.6",",X"
"USW00024233","1993-01","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","4.2",",X","0.0","0","0.0",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","0",",0","0",",0","13","","1","","19930106",",,0","19930108","+,,0","19930123",",,0","","","19930125",",,0","19930131","+,,0","-5.6",",0,06,","0",",T,0,08,+","13",",,0,23,","23.6",",,0,25,","12.8",",0,31,+","1546.2","0","467.4",",0","103.8",",,,0","","","","","","","","","33",",,,0","3.26",",0","6.38",",,,0","0.13",",,,0","8901",",X","","","","","","","180",",X","180",",X","","","","","","","28.8",",X","21.0",",X"
"USW00024233","1993-02","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.6",",X","0.0","0","0.0",",0","4",",0","1",",0","0",",0","1",",0","1",",0","0",",0","12",",0","0",",0","0",",0","0",",0","5","","2","","19930217",",,0","19930220",",,0","19930220",",,0","1","","19930220",",,0","19930208","+,,0","-5.0",",0,17,","25",",,0,20,","36",",,0,20,","6.6",",,0,20,","17.8",",0,08,+","1899.5","0","353.3",",0","9.0",",,,0","","","","","","","","","36",",,,0","5.72",",0","10.26",",,,0","1.17",",,,0","11686",",X","","","","","","","360",",X","360",",X","","","","","","","13.9",",X","11.2",",X"
"USW00024233","1993-03","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.9",",X","0.0","0","0.0",",0","17",",0","12",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20","","4","","19930316",",,0","19930331","+,,0","19930331","+,,0","","","19930322",",,0","19930331",",,0","0.6",",0,16,","0",",,0,31,+","0",",,0,31,+","46.0",",,0,22,","17.8",",0,31,","2190.4","0","290.9",",0","121.8",",,,0","","","","","","","","","0",",,,0","8.95",",0","13.25",",,,0","4.65",",,,0","11594",",X","","","","","","","180",",X","270",",X","","","","","","","14.4",",X","10.7",",X"
"USW00024233","1993-04","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.9",",X","0.0","0","0.0",",0","25",",0","14",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15","","","","19930404",",,0","19930430","+,,0","19930430","+,,0","2","","19930408",",,0","19930420",",,0","2.2",",0,04,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,08,","22.8",",0,20,","2431.7","0","241.3",",0","115.6",",,,0","","","","","","","","","0",",,,0","10.29",",0","13.88",",,,0","6.70",",,,0","11087",",X","","","","","","","225",",X","225",",X","","","","","","","14.9",",X","12.5",",X"
"USW00024233","1993-05","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","4.0",",X","4.8","0","4.8",",0","15",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","9","","","","19930509","+,,0","19930531","+,,0","19930519",",,0","2","","19930531",",,0","19930524",",,0","6.7",",0,09,+","0",",,0,31,+","0",",T,0,19,","13.0",",,0,31,","29.4",",0,24,","2529.1","0","97.4",",0","72.8",",,,0","","","","","","","","","0",",T,,0","15.34",",0","20.40",",,,0","10.29",",,,0","15700",",X","","","","","","","270",",X","270",",X","","","","","","","17.5",",X","13.4",",X"
"USW00024233","1993-06","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.8",",X","8.4","0","3.6",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","7","","","","19930622",",,0","19930630","+,,0","19930630","+,,0","2","","19930609",",,0","19930625",",,0","8.9",",0,22,","0",",,0,30,+","0",",,0,30,+","18.3",",,0,09,","26.7",",0,25,","2607.4","0","78.3",",0","63.3",",,,0","","","","","","","","","0",",,,0","15.84",",0","20.32",",,,0","11.36",",,,0","14474",",X","","","","","","","225",",X","225",",X","","","","","","","12.3",",X","11.2",",X"
"USW00024233","1993-07","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.4",",X","8.7","0","0.3",",0","13",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","14","","","","19930709","+,,0","19930731","+,,0","19930731","+,,0","1","","19930719",",,0","19930731",",,0","10.0",",0,09,+","0",",,0,31,+","0",",,0,31,+","11.4",",,0,19,","25.6",",0,31,","66.8","0","66.8",",0","32.3",",,,0","","","","","","","","","0",",,,0","16.19",",0","20.38",",,,0","11.99",",,,0","11640",",X","","","","","","","225",",X","225",",X","","","","","","","11.3",",X","9.8",",X"
"USW00024233","1993-08","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.8",",X","46.2","0","37.5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","8","","2","","19930826",",,0","19930831","+,,0","19930831","+,,0","1","","19930822","+,,0","19930804",",,0","8.9",",0,26,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,22,+","35.0",",0,04,","96.3","0","29.5",",0","4.1",",,,0","","","","","","","","","0",",,,0","18.59",",0","23.84",",,,0","13.35",",,,0","17238",",X","","","","","","","225",",X","360",",X","","","","","","","12.9",",X","10.7",",X"
"USW00024233","1993-09","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.2",",X","62.9","0","16.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","12","","2","","19930921",",,0","19930930","+,,0","19930930","+,,0","","","19930914",",,0","19930908",",,0","6.1",",0,21,","0",",,0,30,+","0",",,0,30,+","0.8",",,0,14,","29.4",",0,08,","165.7","0","69.4",",0","0.8",",,,0","","","","","","","","","0",",,,0","16.57",",0","23.06",",,,0","10.09",",,,0","17798",",X","","","","","","","225",",X","225",",X","","","","","","","11.3",",X","8.9",",X"
"USW00024233","1993-10","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.0",",X","62.9","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","27","","6","","19931027","+,,0","19931031","+,,0","19931031","+,,0","","","19931022",",,0","19931003",",,0","5.0",",0,27,+","0",",,0,31,+","0",",,0,31,+","13.5",",,0,22,","26.7",",0,03,","331.6","0","165.9",",0","39.2",",,,0","","","","","","","","","0",",,,0","12.98",",0","17.13",",,,0","8.84",",,,0","8656",",X","","","","","","","225",",X","225",",X","","","","","","","17.0",",X","14.3",",X"
"USW00024233","1993-11","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","4.0",",X","62.9","0","0.0",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","17","","3","","19931124",",,0","19931122",",,0","19931123","+,,0","","","19931130",",,0","19931103","+,,0","-7.2",",0,24,","0",",T,0,22,","0",",T,0,23,+","20.1",",,0,30,","13.9",",0,03,+","715.4","0","383.8",",0","55.8",",,,0","","","","","","","","","0",",T,,0","5.54",",0","9.31",",,,0","1.76",",,,0","8285",",X","","","","","","","360",",X","360",",X","","","","","","","18.5",",X","15.6",",X"
"USW00024233","1993-12","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","3.4",",X","62.9","0","0.0",",0","16",",0","10",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","23","","10","","19931223",",,0","19931231","+,,0","19931231","+,,0","","","19931209",",,0","19931210",",,0","-3.3",",0,23,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,09,","17.8",",0,10,","1121.9","0","406.5",",0","113.8",",,,0","","","","","","","","","0",",,,0","5.22",",0","8.40",",,,0","2.04",",,,0","5444",",X","","","","","","","180",",X","180",",X","","","","","","","23.1",",X","16.5",",X"
